age,gender,state,occupation,income,education,category,disability_status,bpl_status,employment_status,family_size,scheme_1,scheme_2,scheme_3,scheme_4,scheme_5,scheme_6,scheme_7,scheme_8,scheme_9,scheme_10,scheme_11,scheme_12
84,Male,Rajasthan,Government Job,332520.0,Postgraduate,ST,No,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
9,Female,Uttar Pradesh,Business Owner,520502.0,12th Pass,General,Yes,No,Employed,4,0,1,0,0,0,0,0,0,0,0,0,0
61,Other,Tamil Nadu,Retired,367779.0,10th Pass,ST,Yes,No,Retired,1,0,0,0,0,1,0,0,0,0,0,1,0
49,Male,Uttar Pradesh,Private Job,1384364.0,Below 10th,ST,Yes,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
10,Male,Maharashtra,Unemployed,66532.0,10th Pass,SC,No,Yes,Unemployed,4,0,0,0,0,0,0,0,0,0,0,1,0
77,Male,Maharashtra,Retired,122851.0,Postgraduate,ST,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,1,1,0
11,Female,Uttar Pradesh,Government Job,362641.0,Graduate,ST,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
61,Male,West Bengal,Business Owner,837755.0,10th Pass,SC,No,No,Employed,1,0,0,0,0,1,0,1,0,0,0,1,0
35,Male,Delhi,Private Job,121075.0,10th Pass,ST,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,1,1,0
48,Male,Delhi,Farmer,86435.0,10th Pass,SC,Yes,Yes,Farmer,4,1,0,1,0,1,0,0,0,0,1,1,0
42,Male,West Bengal,Unemployed,62744.0,Below 10th,General,Yes,No,Unemployed,4,0,0,0,0,1,0,0,0,0,1,1,0
74,Other,Tamil Nadu,Retired,135493.0,12th Pass,SC,No,No,Retired,4,0,0,0,0,0,0,0,0,0,1,1,0
72,Female,Tamil Nadu,Government Job,1235438.0,Postgraduate,General,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
57,Other,West Bengal,Unemployed,36671.0,Below 10th,OBC,Yes,Yes,Unemployed,4,0,0,1,0,1,0,0,0,0,1,1,0
16,Other,Rajasthan,Student,32177.0,10th Pass,General,Yes,Yes,Student,8,0,0,0,1,0,0,0,0,0,0,1,0
68,Male,Bihar,Retired,37697.0,12th Pass,ST,No,Yes,Retired,2,0,0,1,0,1,0,0,0,1,1,1,0
12,Female,West Bengal,Unemployed,64927.0,Below 10th,ST,No,Yes,Unemployed,4,0,0,0,0,0,0,0,0,0,0,1,0
31,Female,Punjab,Government Job,1004050.0,Postgraduate,General,No,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
74,Female,Maharashtra,Private Job,805100.0,12th Pass,OBC,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
85,Female,Uttar Pradesh,Retired,49946.0,Below 10th,ST,No,Yes,Retired,8,0,0,1,0,0,0,0,0,1,1,1,0
68,Other,West Bengal,Retired,292059.0,10th Pass,ST,No,No,Retired,4,0,0,0,0,1,0,0,0,0,0,1,0
68,Male,Karnataka,Retired,377878.0,Below 10th,OBC,No,No,Retired,6,0,0,0,0,1,0,0,0,0,0,1,0
78,Female,Maharashtra,Private Job,675185.0,12th Pass,SC,No,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
20,Female,West Bengal,Government Job,773163.0,12th Pass,OBC,No,No,Employed,8,0,0,0,0,1,1,0,0,0,0,1,0
7,Female,Maharashtra,Unemployed,4850.0,12th Pass,ST,Yes,Yes,Unemployed,2,0,1,0,0,0,0,0,0,0,0,0,0
40,Other,Rajasthan,Business Owner,234308.0,Graduate,OBC,No,No,Employed,5,0,0,0,0,1,1,1,0,0,0,1,0
9,Female,Punjab,Student,45742.0,Postgraduate,General,Yes,No,Student,1,0,1,0,0,0,0,0,0,0,0,0,0
78,Other,Rajasthan,Retired,250848.0,12th Pass,General,Yes,No,Retired,1,0,0,0,0,0,0,0,0,0,0,1,0
38,Female,Maharashtra,Government Job,840997.0,Postgraduate,General,Yes,No,Employed,6,0,0,0,0,1,1,0,0,0,0,1,0
18,Male,Rajasthan,Unemployed,14835.0,Postgraduate,General,Yes,No,Unemployed,6,0,0,0,0,1,1,0,0,0,1,1,0
58,Male,Uttar Pradesh,Business Owner,400059.0,Below 10th,SC,No,No,Employed,6,0,0,0,0,1,0,1,0,0,0,1,0
57,Other,Tamil Nadu,Unemployed,38543.0,Postgraduate,General,Yes,Yes,Unemployed,5,0,0,1,0,1,0,0,0,0,1,1,0
33,Other,Maharashtra,Farmer,339311.0,12th Pass,SC,Yes,No,Farmer,7,0,0,0,0,1,1,0,0,0,0,1,0
79,Male,Punjab,Unemployed,99957.0,Below 10th,General,Yes,Yes,Unemployed,7,0,0,1,0,0,0,0,0,1,1,1,0
85,Other,Delhi,Retired,296696.0,Below 10th,ST,No,No,Retired,6,0,0,0,0,0,0,0,0,0,0,1,0
39,Male,West Bengal,Business Owner,611765.0,12th Pass,OBC,No,No,Employed,4,0,0,0,0,1,1,1,0,0,0,1,0
63,Female,Delhi,Government Job,605511.0,Graduate,ST,No,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
61,Other,Rajasthan,Farmer,209947.0,Graduate,OBC,No,No,Farmer,7,1,0,0,0,1,0,0,0,0,0,1,0
34,Other,Punjab,Private Job,613684.0,Graduate,OBC,No,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
46,Female,Delhi,Farmer,234173.0,Postgraduate,OBC,No,No,Farmer,4,1,0,0,0,1,0,0,0,0,0,1,0
18,Female,Maharashtra,Student,31664.0,12th Pass,ST,Yes,No,Student,1,0,0,0,1,1,1,0,0,0,1,1,0
52,Male,Punjab,Farmer,89404.0,Postgraduate,ST,No,Yes,Farmer,7,1,0,1,0,1,0,0,0,0,1,1,0
41,Male,Karnataka,Farmer,196584.0,Postgraduate,General,Yes,No,Farmer,2,1,0,0,0,1,0,0,0,0,1,1,0
50,Female,Uttar Pradesh,Government Job,1043201.0,Graduate,SC,No,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
62,Other,West Bengal,Retired,287058.0,10th Pass,General,No,No,Retired,8,0,0,0,0,1,0,0,0,0,0,1,0
23,Female,Bihar,Student,133344.0,12th Pass,General,Yes,No,Student,5,0,0,0,1,1,1,0,0,0,1,1,0
68,Female,Maharashtra,Private Job,1185648.0,Postgraduate,ST,No,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
11,Female,Punjab,Student,10992.0,Graduate,SC,No,No,Student,5,0,0,0,0,0,0,0,0,0,0,1,0
26,Male,Karnataka,Business Owner,1120549.0,Graduate,OBC,Yes,No,Employed,5,0,0,0,0,1,1,1,0,0,0,1,0
9,Other,Delhi,Student,73040.0,Below 10th,OBC,Yes,No,Student,1,0,0,0,0,0,0,0,0,0,0,0,0
21,Other,Gujarat,Farmer,276044.0,12th Pass,OBC,No,No,Farmer,7,1,0,0,0,1,1,0,0,0,0,1,0
69,Other,Punjab,Retired,257947.0,Below 10th,General,No,No,Retired,7,0,0,0,0,1,0,0,0,0,0,1,0
68,Female,Delhi,Retired,91732.0,Below 10th,SC,Yes,Yes,Retired,4,0,0,1,0,1,0,0,0,1,1,1,0
14,Female,Punjab,Private Job,803253.0,12th Pass,ST,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
9,Female,Delhi,Government Job,1193238.0,12th Pass,OBC,Yes,No,Employed,1,0,1,0,0,0,0,0,0,0,0,0,0
36,Male,West Bengal,Unemployed,28863.0,10th Pass,SC,No,No,Unemployed,3,0,0,0,0,1,1,0,0,0,1,1,0
21,Female,Punjab,Student,23255.0,10th Pass,General,No,No,Student,4,0,0,0,1,1,1,0,0,0,1,1,0
27,Male,Uttar Pradesh,Government Job,651705.0,Postgraduate,ST,Yes,No,Employed,6,0,0,0,0,1,1,0,0,0,0,1,0
66,Other,Punjab,Business Owner,586315.0,12th Pass,ST,No,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
81,Female,Rajasthan,Unemployed,38720.0,Below 10th,OBC,Yes,Yes,Unemployed,5,0,0,1,0,0,0,0,0,1,1,1,0
8,Female,Tamil Nadu,Student,111375.0,10th Pass,ST,No,No,Student,2,0,1,0,0,0,0,0,0,0,0,0,0
49,Other,Uttar Pradesh,Government Job,368556.0,Graduate,ST,No,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
8,Female,Karnataka,Private Job,551110.0,Graduate,General,No,No,Employed,5,0,1,0,0,0,0,0,0,0,0,0,0
73,Female,Uttar Pradesh,Retired,251709.0,Graduate,SC,Yes,No,Retired,5,0,0,0,0,0,0,0,0,0,0,1,0
67,Other,Gujarat,Business Owner,1434346.0,Below 10th,SC,No,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
33,Other,Punjab,Private Job,532434.0,Below 10th,SC,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
70,Female,Delhi,Retired,389481.0,12th Pass,General,Yes,No,Retired,4,0,0,0,0,1,0,0,0,0,0,1,0
17,Other,Gujarat,Student,140430.0,10th Pass,SC,Yes,No,Student,6,0,0,0,1,0,0,0,0,0,0,1,0
47,Female,Gujarat,Private Job,621569.0,Below 10th,General,Yes,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
38,Female,Bihar,Farmer,102284.0,12th Pass,General,Yes,No,Farmer,4,1,0,0,0,1,1,0,0,0,1,1,0
80,Female,Delhi,Retired,218105.0,Graduate,OBC,No,No,Retired,2,0,0,0,0,0,0,0,0,0,0,1,0
14,Male,Rajasthan,Government Job,971115.0,Below 10th,General,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
69,Female,Gujarat,Retired,337556.0,12th Pass,ST,Yes,No,Retired,5,0,0,0,0,1,0,0,0,0,0,1,0
61,Female,Gujarat,Farmer,158553.0,Postgraduate,ST,No,No,Farmer,5,1,0,0,0,1,0,0,0,0,1,1,0
59,Male,Gujarat,Unemployed,73530.0,12th Pass,ST,No,Yes,Unemployed,4,0,0,1,0,1,0,0,0,0,1,1,0
53,Male,Bihar,Government Job,925533.0,12th Pass,General,No,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
74,Male,Uttar Pradesh,Retired,141695.0,12th Pass,ST,Yes,No,Retired,5,0,0,0,0,0,0,0,0,0,1,1,0
30,Male,Delhi,Farmer,314065.0,10th Pass,ST,Yes,No,Farmer,2,0,0,0,0,1,1,0,0,0,0,1,0
76,Female,West Bengal,Retired,268258.0,Postgraduate,OBC,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,0,1,0
37,Female,Karnataka,Government Job,808561.0,10th Pass,General,No,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
85,Female,Gujarat,Retired,314864.0,Graduate,ST,No,No,Retired,4,0,0,0,0,0,0,0,0,0,0,1,0
46,Female,Bihar,Private Job,1263515.0,Below 10th,General,No,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
8,Male,Maharashtra,Student,136298.0,10th Pass,OBC,No,No,Student,2,0,0,0,0,0,0,0,0,0,0,0,0
20,Female,Bihar,Student,137517.0,10th Pass,ST,No,No,Student,1,0,0,0,1,1,1,0,0,0,1,1,0
42,Male,Uttar Pradesh,Business Owner,668553.0,Postgraduate,SC,No,No,Employed,3,0,0,0,0,1,0,1,0,0,0,1,0
23,Female,Rajasthan,Government Job,528787.0,Postgraduate,SC,No,No,Employed,8,0,0,0,0,1,1,0,0,0,0,1,0
64,Male,Tamil Nadu,Government Job,383826.0,10th Pass,ST,Yes,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
58,Male,Punjab,Unemployed,8788.0,Below 10th,SC,Yes,No,Unemployed,2,0,0,0,0,1,0,0,0,0,1,1,0
59,Female,Tamil Nadu,Farmer,52038.0,Graduate,OBC,Yes,Yes,Farmer,4,1,0,1,0,1,0,0,0,0,1,1,0
14,Other,Maharashtra,Student,71979.0,Graduate,SC,No,Yes,Student,7,0,0,0,0,0,0,0,0,0,0,1,0
37,Other,Rajasthan,Government Job,1482794.0,10th Pass,General,Yes,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
32,Female,Punjab,Business Owner,1282080.0,Below 10th,OBC,No,No,Employed,6,0,0,0,0,1,1,1,1,0,0,1,0
78,Other,West Bengal,Business Owner,1391609.0,Graduate,OBC,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
64,Male,Delhi,Retired,342397.0,10th Pass,OBC,No,No,Retired,1,0,0,0,0,1,0,0,0,0,0,1,0
19,Male,Maharashtra,Student,134140.0,Graduate,ST,No,No,Student,5,0,0,0,1,1,1,0,0,0,1,1,0
69,Male,Gujarat,Private Job,924698.0,Graduate,ST,No,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
44,Other,Tamil Nadu,Private Job,263996.0,Postgraduate,OBC,Yes,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
23,Female,Rajasthan,Unemployed,64237.0,12th Pass,General,No,Yes,Unemployed,3,0,0,1,0,1,1,0,0,0,1,1,0
71,Female,Bihar,Retired,371293.0,Graduate,OBC,Yes,No,Retired,7,0,0,0,0,0,0,0,0,0,0,1,0
16,Male,Maharashtra,Student,115888.0,Postgraduate,OBC,Yes,No,Student,5,0,0,0,1,0,0,0,0,0,0,1,0
47,Male,Tamil Nadu,Business Owner,1154434.0,Below 10th,SC,Yes,No,Employed,5,0,0,0,0,1,0,1,0,0,0,1,0
66,Female,Maharashtra,Government Job,630659.0,12th Pass,General,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
82,Other,Bihar,Unemployed,22776.0,Graduate,General,Yes,Yes,Unemployed,3,0,0,1,0,0,0,0,0,1,1,1,0
27,Male,Delhi,Unemployed,15653.0,Below 10th,ST,Yes,Yes,Unemployed,5,0,0,1,0,1,1,0,0,0,1,1,0
29,Other,West Bengal,Government Job,134968.0,12th Pass,SC,Yes,No,Employed,6,0,0,0,0,1,1,0,0,0,1,1,0
71,Male,Uttar Pradesh,Unemployed,87519.0,Below 10th,General,Yes,Yes,Unemployed,3,0,0,1,0,0,0,0,0,1,1,1,0
39,Male,Punjab,Unemployed,5833.0,12th Pass,OBC,No,No,Unemployed,1,0,0,0,0,1,1,0,0,0,1,1,0
44,Female,Rajasthan,Business Owner,346865.0,12th Pass,ST,Yes,No,Employed,8,0,0,0,0,1,0,1,1,0,0,1,0
10,Male,Delhi,Student,22653.0,12th Pass,General,Yes,Yes,Student,4,0,0,0,0,0,0,0,0,0,0,1,0
52,Female,Delhi,Government Job,617434.0,12th Pass,OBC,Yes,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
9,Female,Karnataka,Student,73128.0,Postgraduate,SC,No,No,Student,4,0,1,0,0,0,0,0,0,0,0,0,0
39,Male,Punjab,Business Owner,643904.0,Graduate,SC,Yes,No,Employed,8,0,0,0,0,1,1,1,0,0,0,1,0
50,Other,Tamil Nadu,Business Owner,1446006.0,Postgraduate,ST,Yes,No,Employed,1,0,0,0,0,1,0,1,0,0,0,1,0
79,Female,Punjab,Private Job,1292674.0,10th Pass,ST,No,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
31,Female,Rajasthan,Private Job,664029.0,Below 10th,OBC,No,No,Employed,4,0,0,0,0,1,1,0,0,0,0,1,0
62,Female,Maharashtra,Farmer,291072.0,10th Pass,ST,Yes,No,Farmer,8,1,0,0,0,1,0,0,0,0,0,1,0
80,Female,Tamil Nadu,Private Job,892535.0,Postgraduate,General,No,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
20,Female,Maharashtra,Student,110469.0,12th Pass,SC,Yes,No,Student,3,0,0,0,1,1,1,0,0,0,1,1,0
50,Female,Punjab,Unemployed,71667.0,10th Pass,General,No,Yes,Unemployed,8,0,0,1,0,1,0,0,0,0,1,1,0
80,Other,Uttar Pradesh,Government Job,937463.0,Graduate,OBC,No,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
81,Female,Bihar,Government Job,941279.0,12th Pass,General,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
58,Female,Karnataka,Private Job,940433.0,Postgraduate,General,Yes,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
9,Other,Rajasthan,Student,148894.0,10th Pass,SC,Yes,No,Student,2,0,0,0,0,0,0,0,0,0,0,0,0
44,Male,Tamil Nadu,Unemployed,51903.0,10th Pass,ST,Yes,Yes,Unemployed,4,0,0,1,0,1,0,0,0,0,1,1,0
35,Female,Karnataka,Farmer,116780.0,10th Pass,ST,Yes,No,Farmer,4,1,0,0,0,1,1,0,0,0,1,1,0
60,Other,Rajasthan,Retired,216218.0,Graduate,OBC,No,No,Retired,2,0,0,0,0,1,0,0,0,0,0,1,0
65,Other,Uttar Pradesh,Government Job,545627.0,Graduate,ST,No,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
17,Female,Punjab,Business Owner,380024.0,Graduate,SC,No,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
51,Female,Rajasthan,Farmer,201858.0,Postgraduate,General,Yes,No,Farmer,3,1,0,0,0,1,0,0,0,0,0,1,0
35,Female,Tamil Nadu,Business Owner,1151629.0,Below 10th,ST,Yes,No,Employed,4,0,0,0,0,1,1,1,1,0,0,1,0
39,Female,Gujarat,Farmer,130746.0,Graduate,General,No,No,Farmer,7,1,0,0,0,1,1,0,0,0,1,1,0
28,Female,Punjab,Business Owner,752407.0,Graduate,ST,Yes,No,Employed,5,0,0,0,0,1,1,1,1,0,0,1,0
58,Male,Punjab,Unemployed,89435.0,Postgraduate,General,No,Yes,Unemployed,6,0,0,1,0,1,0,0,0,0,1,1,0
65,Other,Uttar Pradesh,Retired,26409.0,12th Pass,OBC,No,Yes,Retired,1,0,0,1,0,1,0,0,0,1,1,1,0
67,Other,Uttar Pradesh,Unemployed,7144.0,12th Pass,ST,No,Yes,Unemployed,2,0,0,1,0,1,0,0,0,1,1,1,0
82,Female,Rajasthan,Business Owner,1093100.0,12th Pass,SC,Yes,No,Employed,3,0,0,0,0,0,0,0,0,0,0,1,0
62,Other,Uttar Pradesh,Retired,373747.0,10th Pass,General,No,No,Retired,5,0,0,0,0,1,0,0,0,0,0,1,0
30,Other,West Bengal,Government Job,1054181.0,Graduate,General,No,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
10,Male,Bihar,Unemployed,48117.0,Below 10th,SC,No,Yes,Unemployed,5,0,0,0,0,0,0,0,0,0,0,1,0
16,Other,Karnataka,Student,76871.0,Graduate,General,No,Yes,Student,1,0,0,0,1,0,0,0,0,0,0,1,0
81,Male,Tamil Nadu,Government Job,176781.0,Postgraduate,ST,Yes,No,Employed,3,0,0,0,0,0,0,0,0,0,1,1,0
25,Other,Delhi,Student,37917.0,Graduate,ST,No,Yes,Student,8,0,0,1,1,1,1,0,0,0,1,1,0
84,Male,Rajasthan,Private Job,1061375.0,Below 10th,General,No,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
9,Male,West Bengal,Government Job,1437593.0,Below 10th,ST,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,0,0
67,Female,Uttar Pradesh,Farmer,116432.0,12th Pass,General,No,No,Farmer,2,1,0,0,0,1,0,0,0,0,1,1,0
29,Other,Karnataka,Business Owner,1390967.0,Postgraduate,OBC,Yes,No,Employed,6,0,0,0,0,1,1,1,0,0,0,1,0
68,Female,Gujarat,Retired,249085.0,10th Pass,SC,Yes,No,Retired,7,0,0,0,0,1,0,0,0,0,0,1,0
28,Other,Karnataka,Business Owner,110592.0,Graduate,OBC,Yes,No,Employed,7,0,0,0,0,1,1,1,0,0,1,1,0
21,Female,Karnataka,Unemployed,78522.0,12th Pass,General,Yes,No,Unemployed,6,0,0,0,0,1,1,0,0,0,1,1,0
33,Male,West Bengal,Business Owner,1377828.0,Graduate,ST,No,No,Employed,7,0,0,0,0,1,1,1,0,0,0,1,0
65,Other,Maharashtra,Business Owner,814281.0,12th Pass,SC,No,No,Employed,3,0,0,0,0,1,0,1,0,0,0,1,0
10,Other,Bihar,Student,139523.0,Graduate,SC,No,No,Student,1,0,0,0,0,0,0,0,0,0,0,1,0
78,Male,Bihar,Private Job,824144.0,Below 10th,OBC,No,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
42,Female,Bihar,Government Job,1080167.0,Below 10th,OBC,Yes,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
84,Female,Uttar Pradesh,Retired,32272.0,12th Pass,ST,Yes,Yes,Retired,3,0,0,1,0,0,0,0,0,1,1,1,0
33,Other,Delhi,Farmer,227486.0,10th Pass,General,No,No,Farmer,3,1,0,0,0,1,1,0,0,0,0,1,0
25,Other,Uttar Pradesh,Private Job,956720.0,12th Pass,OBC,No,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
45,Female,Delhi,Government Job,1427754.0,12th Pass,ST,Yes,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
65,Female,Karnataka,Retired,255644.0,10th Pass,ST,No,No,Retired,1,0,0,0,0,1,0,0,0,0,0,1,0
73,Female,Bihar,Government Job,461277.0,Below 10th,ST,No,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
57,Male,Maharashtra,Private Job,570165.0,10th Pass,General,No,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
25,Other,Gujarat,Student,149240.0,Graduate,General,No,No,Student,1,0,0,0,1,1,1,0,0,0,1,1,0
81,Other,Uttar Pradesh,Private Job,1172348.0,10th Pass,OBC,No,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
35,Male,Bihar,Government Job,518980.0,12th Pass,OBC,No,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
8,Male,West Bengal,Unemployed,60187.0,10th Pass,ST,Yes,Yes,Unemployed,8,0,0,0,0,0,0,0,0,0,0,0,0
70,Other,Delhi,Retired,336673.0,10th Pass,OBC,No,No,Retired,2,0,0,0,0,1,0,0,0,0,0,1,0
5,Other,Maharashtra,Government Job,952170.0,Postgraduate,ST,No,No,Employed,2,0,0,0,0,0,0,0,0,0,0,0,0
61,Female,Rajasthan,Farmer,338230.0,Postgraduate,General,No,No,Farmer,8,0,0,0,0,1,0,0,0,0,0,1,0
71,Female,Uttar Pradesh,Retired,40922.0,Graduate,ST,No,Yes,Retired,2,0,0,1,0,0,0,0,0,1,1,1,0
83,Female,West Bengal,Retired,78606.0,10th Pass,SC,No,Yes,Retired,3,0,0,1,0,0,0,0,0,1,1,1,0
36,Female,Gujarat,Business Owner,303687.0,12th Pass,General,No,No,Employed,8,0,0,0,0,1,1,1,1,0,0,1,0
36,Female,Tamil Nadu,Business Owner,1032544.0,12th Pass,ST,No,No,Employed,5,0,0,0,0,1,1,1,1,0,0,1,0
14,Male,Punjab,Student,136781.0,Below 10th,OBC,No,No,Student,6,0,0,0,0,0,0,0,0,0,0,1,0
42,Female,Punjab,Private Job,1429373.0,12th Pass,ST,No,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
17,Other,Punjab,Student,76633.0,12th Pass,OBC,Yes,Yes,Student,5,0,0,0,1,0,0,0,0,0,0,1,0
23,Other,Maharashtra,Business Owner,863702.0,Postgraduate,ST,No,No,Employed,3,0,0,0,0,1,1,1,0,0,0,1,0
49,Other,Punjab,Private Job,1150872.0,12th Pass,SC,No,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
17,Other,Bihar,Student,126877.0,Below 10th,General,No,No,Student,4,0,0,0,1,0,0,0,0,0,0,1,0
24,Male,Gujarat,Student,72958.0,Below 10th,OBC,No,Yes,Student,1,0,0,1,1,1,1,0,0,0,1,1,0
72,Male,Gujarat,Business Owner,1493020.0,Below 10th,ST,Yes,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
69,Male,Karnataka,Private Job,1221460.0,Postgraduate,General,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
10,Other,Gujarat,Student,67127.0,10th Pass,OBC,No,No,Student,5,0,0,0,0,0,0,0,0,0,0,1,0
75,Female,Delhi,Government Job,498488.0,Below 10th,OBC,No,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
31,Male,Gujarat,Private Job,1319012.0,Graduate,ST,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
8,Other,Delhi,Student,125383.0,Graduate,General,No,No,Student,4,0,0,0,0,0,0,0,0,0,0,0,0
14,Other,West Bengal,Student,127724.0,Postgraduate,General,No,No,Student,2,0,0,0,0,0,0,0,0,0,0,1,0
61,Other,Gujarat,Private Job,1431550.0,Postgraduate,ST,Yes,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
57,Other,Karnataka,Unemployed,82723.0,10th Pass,SC,No,Yes,Unemployed,5,0,0,1,0,1,0,0,0,0,1,1,0
38,Other,Gujarat,Business Owner,677321.0,Postgraduate,SC,No,No,Employed,2,0,0,0,0,1,1,1,0,0,0,1,0
28,Female,Maharashtra,Business Owner,1168599.0,Graduate,ST,Yes,No,Employed,3,0,0,0,0,1,1,1,1,0,0,1,0
41,Female,Karnataka,Farmer,252363.0,Postgraduate,OBC,Yes,No,Farmer,2,1,0,0,0,1,0,0,0,0,0,1,0
34,Male,Karnataka,Private Job,740436.0,12th Pass,ST,Yes,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
83,Male,West Bengal,Government Job,424214.0,12th Pass,OBC,Yes,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
26,Male,West Bengal,Government Job,429531.0,12th Pass,ST,No,No,Employed,5,0,0,0,0,1,1,0,0,0,0,1,0
71,Female,Bihar,Retired,179183.0,10th Pass,SC,No,No,Retired,6,0,0,0,0,0,0,0,0,0,1,1,0
45,Female,Karnataka,Unemployed,73831.0,Graduate,ST,Yes,Yes,Unemployed,7,0,0,1,0,1,0,0,0,0,1,1,0
12,Female,Tamil Nadu,Government Job,393455.0,Graduate,SC,Yes,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
31,Other,Karnataka,Business Owner,883234.0,Below 10th,SC,No,No,Employed,7,0,0,0,0,1,1,1,0,0,0,1,0
46,Other,Rajasthan,Government Job,518281.0,10th Pass,ST,No,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
14,Male,Punjab,Business Owner,1105967.0,Postgraduate,ST,Yes,No,Employed,7,0,0,0,0,0,0,0,0,0,0,1,0
67,Male,Karnataka,Private Job,1329170.0,Graduate,General,Yes,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
48,Female,Rajasthan,Business Owner,1018813.0,12th Pass,General,No,No,Employed,3,0,0,0,0,1,0,1,1,0,0,1,0
64,Female,Uttar Pradesh,Retired,99572.0,Postgraduate,SC,Yes,Yes,Retired,8,0,0,1,0,1,0,0,0,1,1,1,0
36,Female,West Bengal,Private Job,1485569.0,12th Pass,SC,Yes,No,Employed,3,0,0,0,0,1,1,0,0,0,0,1,0
84,Other,Tamil Nadu,Retired,209388.0,Graduate,OBC,Yes,No,Retired,6,0,0,0,0,0,0,0,0,0,0,1,0
64,Male,Bihar,Business Owner,798376.0,10th Pass,SC,No,No,Employed,1,0,0,0,0,1,0,1,0,0,0,1,0
22,Male,Uttar Pradesh,Unemployed,51944.0,Graduate,General,Yes,Yes,Unemployed,6,0,0,1,0,1,1,0,0,0,1,1,0
40,Other,Uttar Pradesh,Farmer,284352.0,Postgraduate,ST,No,No,Farmer,6,1,0,0,0,1,1,0,0,0,0,1,0
13,Other,Delhi,Private Job,293238.0,Postgraduate,General,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
78,Female,West Bengal,Government Job,500320.0,Below 10th,ST,No,No,Employed,8,0,0,0,0,0,0,0,0,0,0,1,0
